2964174789,Thom Tillis,R,North Carolina,SenThomTillis,382791093,John Hoeven,R,North Dakota,SenJohnHoeven
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,296361085,John Thune,R,South Dakota,SenJohnThune
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,293131808,Patty Murray,D,Washington,PattyMurray
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,291756142,Mike Enzi,R,Wyoming,SenatorEnzi
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,278124059,Richard Blumenthal,D,Connecticut,SenBlumenthal
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,266133081,Dean Heller,R,Nevada,SenDeanHeller
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,264219447,Roger Wicker,R,Mississippi,SenatorWicker
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,262756641,Orrin Hatch,R,Utah,SenOrrinHatch
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,250188760,Ron Wyden,D,Oregon,RonWyden
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,249787913,Tom Carper,D,Delaware,SenatorCarper
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,247334603,Dick Durbin,D,Illinois,SenatorDurbin
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,242836537,Patrick Leahy,D,Vermont,SenatorLeahy
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,242555999,Sheldon Whitehouse,D,Rhode Island,SenWhitehouse
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,236511574,Gary Peters,D,Michigan,SenGaryPeters
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,235217558,Cory Gardner,R,Colorado,SenCoryGardner
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,234374703,Joe Manchin,D,West Virginia,Sen_JoeManchin
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,234128524,Todd Young,R,Indiana,SenToddYoung
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,233737858,Ron Johnson,R,Wisconsin,SenRonJohnson
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,225921757,James Lankford,R,Oklahoma,SenatorLankford
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,224285242,Michael Bennet,D,Colorado,SenBennetCO
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,221162525,Pat Toomey,R,Pennsylvania,SenToomey
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,217543151,Tim Scott,R,South Carolina,SenatorTimScott
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,216881337,Rand Paul,R,Kentucky,RandPaul
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,216503958,Joe Donnelly,D,Indiana,SenDonnelly
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,202206694,John Barrasso,R,Wyoming,SenJohnBarrasso
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,193794406,Shelley Moore Capito,R,West Virginia,SenCapito
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,172858784,Tim Kaine,D,Virginia,timkaine
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,171598736,Bob Casey,D,Pennsylvania,SenBobCasey
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,150078976,Chris Murphy,D,Connecticut,ChrisMurphyCT
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,117501995,Maria Cantwell,D,Washington,SenatorCantwell
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,109287731,Jeanne Shaheen,D,New Hampshire,SenatorShaheen
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,109071031,Ben Cardin,D,Maryland,SenatorCardin
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,92186819,Mazie Hirono,D,Hawaii,maziehirono
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,88784440,Mike Lee,R,Utah,SenMikeLee
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,78403308,Johnny Isakson,R,Georgia,SenatorIsakson
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,76649729,Lamar Alexander,R,Tennessee,SenAlexander
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,76456274,Debbie Stabenow,D,Michigan,SenStabenow
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,75364211,Pat Roberts,R,Kansas,SenPatRoberts
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,73303753,Bob Corker,R,Tennessee,SenBobCorker
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,72198806,Kirsten Gillibrand,D,New York,SenGillibrand
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,60828944,Tom Udall,D,New Mexico,SenatorTomUdall
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,55677432,Bill Cassidy,R,Louisiana,BillCassidy
